user_id	item_id	time
20436	3479	1333584000
20506	9009	1333584000
21046	8574	1333584000
21046	8734	1333584000
21046	9082	1333584000
21384	8574	1333584000
21552	8023	1333584000
22794	8024	1333584000
23014	6909	1333584000
23014	7589	1333584000
23436	8165	1333584000
24173	7913	1333584000
24185	9231	1333584000
201	8108	1333670400
490	6919	1333670400
602	7226	1333670400
2295	8207	1333670400
2961	36	1333670400
3070	6904	1333670400
4379	3522	1333670400
4665	8877	1333670400
5547	9011	1333670400
6127	6564	1333670400
6582	3160	1333670400
9668	2620	1333670400
9668	5359	1333670400
10538	6075	1333670400
10538	6479	1333670400
10591	6860	1333670400
11108	9009	1333670400
11738	9317	1333670400
11870	4877	1333670400
12349	8038	1333670400
13285	1220	1333670400
14320	9245	1333670400
14659	8123	1333670400
14720	8813	1333670400
15059	5333	1333670400
15059	5445	1333670400
15668	6493	1333670400
15710	8954	1333670400
16405	4138	1333670400
17214	5996	1333670400
18302	5987	1333670400
18559	4585	1333670400
18559	5965	1333670400
19183	9243	1333670400
19679	9119	1333670400
21446	3177	1333670400
21446	8931	1333670400
23737	7554	1333670400
24140	9063	1333670400
263	7594	1333756800
263	8383	1333756800
1568	7445	1333756800
1944	8998	1333756800
2288	7962	1333756800
2524	6580	1333756800
3618	1687	1333756800
3618	2732	1333756800
4930	7677	1333756800
7481	9075	1333756800
8295	4245	1333756800
8295	5187	1333756800
8295	5543	1333756800
8475	6815	1333756800
11096	6445	1333756800
11096	7386	1333756800
11096	7902	1333756800
11527	7942	1333756800
11527	9007	1333756800
11801	7957	1333756800
11850	6484	1333756800
13382	6860	1333756800
13597	8165	1333756800
13667	1848	1333756800
13667	2699	1333756800
13934	4870	1333756800
13934	4984	1333756800
14993	9076	1333756800
15318	7706	1333756800
15648	9147	1333756800
15681	5181	1333756800
17351	5940	1333756800
17351	6899	1333756800
17351	7577	1333756800
17351	7716	1333756800
17351	8367	1333756800
17695	8526	1333756800
19233	7246	1333756800
19474	5099	1333756800
19816	9347	1333756800
22404	8154	1333756800
23187	8208	1333756800
214	4341	1333843200
214	4982	1333843200
214	5444	1333843200
214	6904	1333843200
214	6909	1333843200
214	6912	1333843200
214	7913	1333843200
513	8103	1333843200
513	8165	1333843200
1035	9119	1333843200
2564	9195	1333843200
2653	4501	1333843200
2653	6034	1333843200
2653	6326	1333843200
2671	2584	1333843200
4506	7521	1333843200
4956	9098	1333843200
5346	9007	1333843200
5346	9009	1333843200
6743	9160	1333843200
7024	6219	1333843200
7232	8647	1333843200
7621	9211	1333843200
8541	5481	1333843200
10249	9270	1333843200
11738	9274	1333843200
12629	3385	1333843200
13161	1672	1333843200
13273	7494	1333843200
14383	8970	1333843200
18302	2955	1333843200
18302	6802	1333843200
18302	8351	1333843200
19931	6493	1333843200
21087	8250	1333843200
21087	8479	1333843200
21384	4216	1333843200
21384	4235	1333843200
21384	5522	1333843200
21384	5916	1333843200
21384	6948	1333843200
21384	7819	1333843200
21892	6890	1333843200
23014	8445	1333843200
24066	4890	1333843200
577	6811	1333929600
1218	6805	1333929600
1458	6944	1333929600
1927	8643	1333929600
2524	9053	1333929600
3085	5093	1333929600
3085	6887	1333929600
4422	8813	1333929600
4874	8631	1333929600
4917	7494	1333929600
5504	4261	1333929600
5504	4639	1333929600
5504	4661	1333929600
5504	5436	1333929600
5504	6468	1333929600
5504	7098	1333929600
5504	8662	1333929600
6070	7619	1333929600
6248	9158	1333929600
6377	6820	1333929600
6808	8030	1333929600
7457	2745	1333929600
10794	5188	1333929600
10794	5840	1333929600
10794	6429	1333929600
10794	7072	1333929600
10794	7136	1333929600
11787	9077	1333929600
11850	7543	1333929600
11850	7583	1333929600
11850	7683	1333929600
13533	4652	1333929600
13533	7215	1333929600
13533	7477	1333929600
13533	8055	1333929600
13548	3630	1333929600
13548	6240	1333929600
13548	6428	1333929600
13548	7132	1333929600
13548	7494	1333929600
13548	8525	1333929600
13610	7679	1333929600
13610	8821	1333929600
13752	5102	1333929600
13752	6466	1333929600
14635	8769	1333929600
15033	7416	1333929600
15033	9057	1333929600
15171	7679	1333929600
16035	7629	1333929600
17533	785	1333929600
17598	5115	1333929600
18127	6727	1333929600
18302	5600	1333929600
19474	7253	1333929600
20271	3852	1333929600
20694	8673	1333929600
21190	5115	1333929600
21854	7358	1333929600
22041	8165	1333929600
22755	1470	1333929600
22755	3767	1333929600
22864	4920	1333929600
22967	7957	1333929600
23891	4477	1333929600
358	7	1334016000
373	8765	1334016000
913	273	1334016000
913	560	1334016000
913	4058	1334016000
1021	3853	1334016000
1021	5357	1334016000
1725	7874	1334016000
1946	8445	1334016000
2401	8145	1334016000
3085	7048	1334016000
3461	1856	1334016000
3839	993	1334016000
4058	8166	1334016000
4405	7620	1334016000
5293	6909	1334016000
5752	1687	1334016000
5849	8383	1334016000
5917	8765	1334016000
5920	7509	1334016000
6512	415	1334016000
7208	8765	1334016000
7501	2732	1334016000
8972	9245	1334016000
9593	8667	1334016000
9593	8672	1334016000
9789	9245	1334016000
9965	8166	1334016000
11923	41	1334016000
11923	47	1334016000
11923	308	1334016000
11923	388	1334016000
11923	747	1334016000
11923	2013	1334016000
11923	5112	1334016000
13305	7492	1334016000
13698	8495	1334016000
13807	7494	1334016000
13807	8525	1334016000
13825	9114	1334016000
14250	2	1334016000
14480	8765	1334016000
15828	6928	1334016000
16127	8765	1334016000
17115	8209	1334016000
18284	5367	1334016000
18284	8165	1334016000
18302	2663	1334016000
18302	3212	1334016000
18302	4093	1334016000
18559	7206	1334016000
19519	7083	1334016000
20429	313	1334016000
20429	510	1334016000
20429	531	1334016000
20429	719	1334016000
20429	724	1334016000
20429	751	1334016000
20429	3827	1334016000
20429	4906	1334016000
20578	1415	1334016000
20669	6175	1334016000
22598	9049	1334016000
23031	8765	1334016000
23382	8765	1334016000
23721	8765	1334016000
23741	7583	1334016000
1278	8444	1334102400
1317	8461	1334102400
1402	9348	1334102400
1586	3606	1334102400
1586	5708	1334102400
1946	519	1334102400
1946	3500	1334102400
1946	5269	1334102400
1946	6426	1334102400
1946	7205	1334102400
2159	6634	1334102400
3486	8765	1334102400
4128	3746	1334102400
4128	3952	1334102400
4128	6635	1334102400
4128	7687	1334102400
4128	8010	1334102400
4128	8047	1334102400
4128	8048	1334102400
4128	8663	1334102400
4706	4170	1334102400
5409	9245	1334102400
6667	3858	1334102400
7449	7945	1334102400
8862	8555	1334102400
8978	6854	1334102400
9383	2895	1334102400
9891	6138	1334102400
10311	9168	1334102400
10560	9217	1334102400
11117	9103	1334102400
11129	8152	1334102400
12659	4136	1334102400
14786	9327	1334102400
15113	8326	1334102400
15660	9347	1334102400
15828	1471	1334102400
16735	8765	1334102400
17101	320	1334102400
17101	390	1334102400
17101	501	1334102400
17101	1320	1334102400
17361	8028	1334102400
17896	8165	1334102400
17978	8945	1334102400
18302	1785	1334102400
18501	2895	1334102400
19530	1227	1334102400
20648	7918	1334102400
21277	5199	1334102400
21384	4533	1334102400
21384	5259	1334102400
21384	5524	1334102400
22294	8126	1334102400
22429	3856	1334102400
22690	7629	1334102400
23434	6860	1334102400
427	3298	1334188800
427	6907	1334188800
427	7158	1334188800
427	8496	1334188800
434	5152	1334188800
688	7620	1334188800
688	8384	1334188800
1363	8547	1334188800
2790	8765	1334188800
4088	6427	1334188800
4088	6549	1334188800
4387	7577	1334188800
4930	9245	1334188800
5073	9243	1334188800
6512	6172	1334188800
6706	9128	1334188800
7434	7516	1334188800
7434	7617	1334188800
7999	5716	1334188800
8016	6804	1334188800
8021	1190	1334188800
8893	8943	1334188800
9415	4168	1334188800
10311	8719	1334188800
10922	9066	1334188800
11206	617	1334188800
11206	6877	1334188800
11206	8676	1334188800
11206	9176	1334188800
11206	9260	1334188800
12867	5126	1334188800
15254	1804	1334188800
15254	6751	1334188800
15352	4340	1334188800
16048	7940	1334188800
16150	7569	1334188800
16203	9048	1334188800
16264	3537	1334188800
17595	8526	1334188800
17939	5040	1334188800
18176	3222	1334188800
18559	2978	1334188800
18559	5635	1334188800
18945	7631	1334188800
19049	6832	1334188800
19102	7797	1334188800
19280	8320	1334188800
19393	5548	1334188800
21384	4463	1334188800
2616	5859	1334275200
2770	6870	1334275200
2952	8241	1334275200
4249	9188	1334275200
5114	8298	1334275200
5576	403	1334275200
5576	1707	1334275200
5576	3314	1334275200
5576	4328	1334275200
5576	4476	1334275200
6286	5429	1334275200
8419	8165	1334275200
9466	8165	1334275200
13336	6860	1334275200
14491	8444	1334275200
14684	4867	1334275200
15091	9098	1334275200
15357	7396	1334275200
15900	5263	1334275200
18176	1672	1334275200
18302	3738	1334275200
19112	9188	1334275200
19146	5716	1334275200
19146	6698	1334275200
19146	8132	1334275200
19146	8365	1334275200
19146	9128	1334275200
19779	6589	1334275200
19816	8506	1334275200
19931	8368	1334275200
20328	8028	1334275200
20599	2449	1334275200
21200	8808	1334275200
21384	6427	1334275200
22856	8130	1334275200
315	6886	1334361600
319	5100	1334361600
923	5620	1334361600
923	6150	1334361600
962	8573	1334361600
1922	3263	1334361600
1922	8327	1334361600
2291	734	1334361600
3373	3853	1334361600
4720	2508	1334361600
4720	4901	1334361600
5002	8367	1334361600
5813	8877	1334361600
6937	6589	1334361600
7162	9245	1334361600
8252	8165	1334361600
8654	7583	1334361600
11323	7122	1334361600
11533	8070	1334361600
12619	8697	1334361600
12629	3264	1334361600
13426	9048	1334361600
14173	8362	1334361600
14985	7700	1334361600
16405	8631	1334361600
16960	7981	1334361600
18339	5230	1334361600
18339	8112	1334361600
18339	9049	1334361600
19819	7231	1334361600
19819	7252	1334361600
19822	6886	1334361600
20301	1179	1334361600
20324	8187	1334361600
20713	8526	1334361600
21127	9048	1334361600
21504	9188	1334361600
21972	5103	1334361600
21978	6256	1334361600
22213	4402	1334361600
22742	3385	1334361600
23709	8765	1334361600
835	9211	1334448000
1331	7337	1334448000
2006	8461	1334448000
8599	7079	1334448000
8599	8165	1334448000
8684	9232	1334448000
10646	5391	1334448000
10813	7049	1334448000
12399	2225	1334448000
12877	9170	1334448000
13332	6804	1334448000
13807	5649	1334448000
14062	8945	1334448000
14062	9170	1334448000
14601	8719	1334448000
14680	9245	1334448000
15660	8209	1334448000
15660	8547	1334448000
15688	8574	1334448000
15752	5800	1334448000
15752	7518	1334448000
16061	7298	1334448000
18968	5061	1334448000
18968	8956	1334448000
19087	733	1334448000
19087	5026	1334448000
19474	7990	1334448000
20439	8981	1334448000
20673	8165	1334448000
21932	7646	1334448000
22418	6784	1334448000
990	9183	1334534400
1538	6714	1334534400
1568	6057	1334534400
1568	7270	1334534400
1586	4352	1334534400
2255	9058	1334534400
2414	7992	1334534400
2790	9127	1334534400
2799	8165	1334534400
2867	6891	1334534400
3347	8494	1334534400
5538	273	1334534400
5554	7187	1334534400
5726	6403	1334534400
6514	8870	1334534400
7837	8165	1334534400
8528	8165	1334534400
8978	3769	1334534400
8978	5357	1334534400
8978	6702	1334534400
9131	7981	1334534400
9237	6561	1334534400
9629	8813	1334534400
10110	4627	1334534400
10311	9169	1334534400
12014	6804	1334534400
12155	6493	1334534400
13338	8465	1334534400
13807	5436	1334534400
13807	6428	1334534400
14974	3936	1334534400
15054	6061	1334534400
15081	3865	1334534400
15081	6589	1334534400
15081	7494	1334534400
15591	6433	1334534400
15591	6967	1334534400
15591	8224	1334534400
15591	9110	1334534400
15591	9142	1334534400
15591	9143	1334534400
15656	7749	1334534400
15660	8165	1334534400
15671	8777	1334534400
16445	8166	1334534400
16445	8555	1334534400
18302	6796	1334534400
18725	9245	1334534400
19049	6794	1334534400
19224	8483	1334534400
19357	8555	1334534400
19779	7397	1334534400
20440	7410	1334534400
20704	8558	1334534400
21261	8972	1334534400
21384	4315	1334534400
21384	5447	1334534400
21384	6676	1334534400
21659	75	1334534400
21659	932	1334534400
21659	1070	1334534400
21659	1227	1334534400
21659	3784	1334534400
21659	5922	1334534400
21659	7333	1334534400
21659	7582	1334534400
21829	7646	1334534400
22189	6601	1334534400
22500	6986	1334534400
23573	8366	1334534400
24202	4103	1334534400
24202	4501	1334534400
24202	6428	1334534400
24202	6764	1334534400
24202	6919	1334534400
24202	7639	1334534400
879	6597	1334620800
1035	6566	1334620800
1556	6944	1334620800
2015	9170	1334620800
2177	6805	1334620800
3036	8765	1334620800
3156	5166	1334620800
3347	6702	1334620800
3347	8391	1334620800
3347	8536	1334620800
3347	8609	1334620800
3347	8858	1334620800
3347	9055	1334620800
3347	9056	1334620800
3347	9146	1334620800
3347	9147	1334620800
3347	9150	1334620800
3588	6580	1334620800
4076	8207	1334620800
4076	8676	1334620800
4883	5917	1334620800
5769	7957	1334620800
5968	7708	1334620800
7508	8362	1334620800
7600	8463	1334620800
8268	4650	1334620800
8528	6899	1334620800
8575	6892	1334620800
8978	8650	1334620800
8999	8005	1334620800
9832	8765	1334620800
11424	5191	1334620800
12533	8165	1334620800
13285	1594	1334620800
13479	4807	1334620800
13686	731	1334620800
13763	8207	1334620800
14059	6653	1334620800
15357	9084	1334620800
16849	7820	1334620800
17071	8441	1334620800
17458	6845	1334620800
17585	5330	1334620800
18855	5157	1334620800
19174	9129	1334620800
19479	9129	1334620800
20504	6010	1334620800
20802	7583	1334620800
20802	7819	1334620800
20802	8428	1334620800
21080	3324	1334620800
21514	482	1334620800
21514	1771	1334620800
21514	4090	1334620800
21514	4904	1334620800
21514	5243	1334620800
21514	5436	1334620800
21514	6428	1334620800
21514	6788	1334620800
21514	6830	1334620800
21514	6832	1334620800
21514	7583	1334620800
21941	9084	1334620800
23059	8063	1334620800
23059	8224	1334620800
23741	9099	1334620800
36	8485	1334707200
431	9056	1334707200
1244	8812	1334707200
1594	5152	1334707200
2664	8685	1334707200
2867	3706	1334707200
2937	8520	1334707200
3064	8570	1334707200
3064	8574	1334707200
3064	9207	1334707200
3373	1170	1334707200
3373	2754	1334707200
3373	3953	1334707200
3404	8185	1334707200
3646	8853	1334707200
4442	7368	1334707200
4442	9170	1334707200
5917	6092	1334707200
6867	8309	1334707200
7501	2278	1334707200
8821	8117	1334707200
8999	6326	1334707200
9236	6586	1334707200
9780	9084	1334707200
9999	6804	1334707200
9999	7634	1334707200
9999	7957	1334707200
9999	8155	1334707200
9999	8339	1334707200
9999	8444	1334707200
9999	8605	1334707200
9999	9045	1334707200
9999	9119	1334707200
10242	3213	1334707200
10262	5116	1334707200
11112	8366	1334707200
11616	4620	1334707200
12266	5777	1334707200
12266	8552	1334707200
13085	9030	1334707200
13686	442	1334707200
13686	446	1334707200
13763	8321	1334707200
14022	7698	1334707200
14513	8998	1334707200
14668	5822	1334707200
16686	8625	1334707200
17196	7322	1334707200
17436	9088	1334707200
18559	7693	1334707200
20351	6794	1334707200
20351	8876	1334707200
20846	8463	1334707200
21266	8631	1334707200
21384	8444	1334707200
21514	6024	1334707200
21514	6589	1334707200
21726	5733	1334707200
21938	7569	1334707200
22144	8937	1334707200
22161	5442	1334707200
22185	7634	1334707200
22503	8621	1334707200
22503	8829	1334707200
22558	9080	1334707200
23379	9195	1334707200
776	9125	1334793600
900	7397	1334793600
1568	9350	1334793600
1874	6322	1334793600
2152	9106	1334793600
3075	8025	1334793600
3075	9250	1334793600
3615	9170	1334793600
4706	4876	1334793600
4979	8606	1334793600
5917	6129	1334793600
6512	4895	1334793600
6512	9092	1334793600
6667	5805	1334793600
8879	8829	1334793600
9675	7187	1334793600
9774	8937	1334793600
10197	7914	1334793600
11554	8463	1334793600
11889	102	1334793600
11889	8941	1334793600
12210	8391	1334793600
12659	9084	1334793600
14181	5913	1334793600
14181	7981	1334793600
14673	7094	1334793600
15691	9084	1334793600
16094	4650	1334793600
16094	6326	1334793600
17196	87	1334793600
17196	2414	1334793600
17196	3454	1334793600
17196	4912	1334793600
17420	6927	1334793600
18129	251	1334793600
18129	4413	1334793600
18793	4660	1334793600
18793	8209	1334793600
20439	6580	1334793600
20684	8606	1334793600
21061	8728	1334793600
21240	9046	1334793600
21504	4936	1334793600
21592	3747	1334793600
21592	8618	1334793600
22071	6901	1334793600
22071	9129	1334793600
22290	3758	1334793600
23576	3537	1334793600
23599	3641	1334793600
24028	9175	1334793600
42	8572	1334880000
779	9235	1334880000
1035	6562	1334880000
1035	7298	1334880000
1035	8367	1334880000
1681	3177	1334880000
2169	2699	1334880000
2370	8757	1334880000
3099	9169	1334880000
3688	7212	1334880000
3766	5061	1334880000
3766	6595	1334880000
3766	6703	1334880000
5017	8128	1334880000
5017	8260	1334880000
5017	8556	1334880000
5017	8662	1334880000
5346	7252	1334880000
5346	7253	1334880000
6273	7639	1334880000
6315	6592	1334880000
7439	8765	1334880000
7666	7595	1334880000
7698	7381	1334880000
8403	8004	1334880000
8427	9084	1334880000
8492	9084	1334880000
11616	5769	1334880000
11665	9347	1334880000
11850	6477	1334880000
12796	8342	1334880000
12963	8293	1334880000
14434	5007	1334880000
14664	6901	1334880000
14664	6950	1334880000
14664	8708	1334880000
14928	4038	1334880000
15059	6580	1334880000
15380	9084	1334880000
16241	6820	1334880000
16241	8552	1334880000
16611	8006	1334880000
17598	9163	1334880000
18005	4940	1334880000
19237	8716	1334880000
20410	9204	1334880000
20507	8637	1334880000
20702	8444	1334880000
21080	6249	1334880000
21277	4659	1334880000
21592	7164	1334880000
21595	8899	1334880000
21647	157	1334880000
21792	5494	1334880000
21792	5985	1334880000
21792	6803	1334880000
22379	8166	1334880000
258	7648	1334966400
494	6646	1334966400
2552	7866	1334966400
3404	6870	1334966400
5216	8772	1334966400
5538	7524	1334966400
5538	8870	1334966400
6183	8232	1334966400
6859	6860	1334966400
7501	2748	1334966400
7845	980	1334966400
8419	9084	1334966400
8999	8459	1334966400
9562	8234	1334966400
11215	7268	1334966400
11718	128	1334966400
11986	1468	1334966400
12121	6879	1334966400
12121	8351	1334966400
12215	6943	1334966400
13123	5816	1334966400
13123	7300	1334966400
13123	7947	1334966400
14040	6566	1334966400
16410	3750	1334966400
16410	4851	1334966400
16460	2031	1334966400
16521	8445	1334966400
16521	9084	1334966400
18024	8667	1334966400
18024	8765	1334966400
18419	3399	1334966400
18968	4876	1334966400
18968	5117	1334966400
19049	6280	1334966400
19189	7749	1334966400
19189	7977	1334966400
20144	7079	1334966400
20218	6794	1334966400
20578	937	1334966400
20896	8013	1334966400
21571	8574	1334966400
21592	8528	1334966400
22429	8548	1334966400
22683	8716	1334966400
23539	9188	1334966400
298	6874	1335052800
493	130	1335052800
1918	5181	1335052800
1918	8532	1335052800
2480	8317	1335052800
2480	8847	1335052800
3064	9103	1335052800
5612	6874	1335052800
6222	8194	1335052800
6240	659	1335052800
6404	9084	1335052800
6869	9084	1335052800
7208	8899	1335052800
7845	9137	1335052800
8268	5741	1335052800
8879	9169	1335052800
9727	4464	1335052800
9727	5986	1335052800
13332	8569	1335052800
14150	7707	1335052800
14150	7709	1335052800
14271	6597	1335052800
14470	6072	1335052800
16094	8893	1335052800
19240	8165	1335052800
20835	9125	1335052800
21183	1468	1335052800
21390	5739	1335052800
22590	9080	1335052800
22593	5624	1335052800
513	6180	1335139200
513	6357	1335139200
513	7669	1335139200
993	8615	1335139200
993	8688	1335139200
2563	8933	1335139200
3007	6815	1335139200
3007	6891	1335139200
3007	7699	1335139200
3007	8152	1335139200
3142	8788	1335139200
3373	5751	1335139200
3518	4168	1335139200
3518	5082	1335139200
3518	5432	1335139200
3518	6782	1335139200
3518	6853	1335139200
3518	7427	1335139200
4826	7925	1335139200
4826	8117	1335139200
5501	9123	1335139200
5808	5182	1335139200
5808	5229	1335139200
5808	8450	1335139200
6968	9084	1335139200
7208	7948	1335139200
7593	5086	1335139200
7593	6518	1335139200
7593	7699	1335139200
8086	8844	1335139200
8212	1137	1335139200
8212	2061	1335139200
8212	4016	1335139200
8536	6872	1335139200
8978	4802	1335139200
8978	4932	1335139200
9121	8993	1335139200
9128	9	1335139200
9128	674	1335139200
9128	4567	1335139200
9128	4730	1335139200
9128	6425	1335139200
9128	6426	1335139200
9128	6954	1335139200
10227	7327	1335139200
10454	3856	1335139200
10454	7362	1335139200
11337	4440	1335139200
11391	4689	1335139200
11450	9139	1335139200
11528	8530	1335139200
11669	3580	1335139200
11718	7913	1335139200
12486	9084	1335139200
12786	8144	1335139200
12959	6909	1335139200
13994	8911	1335139200
14877	9089	1335139200
15301	7106	1335139200
15984	8413	1335139200
17071	8764	1335139200
17196	3205	1335139200
17598	9097	1335139200
17598	9195	1335139200
19233	8959	1335139200
19908	7206	1335139200
20105	8468	1335139200
21886	3853	1335139200
22189	7865	1335139200
23914	8765	1335139200
58	8166	1335225600
566	1392	1335225600
686	5811	1335225600
1525	8165	1335225600
1823	8207	1335225600
1893	8165	1335225600
2543	5159	1335225600
3051	9066	1335225600
4569	8765	1335225600
4977	7492	1335225600
4977	8526	1335225600
6563	6954	1335225600
7508	8444	1335225600
7547	9084	1335225600
8148	9080	1335225600
8692	8165	1335225600
8838	6498	1335225600
8838	8556	1335225600
8838	9024	1335225600
8857	151	1335225600
8857	2195	1335225600
8879	8938	1335225600
8978	6858	1335225600
9023	3779	1335225600
9023	7717	1335225600
9386	8164	1335225600
9976	3324	1335225600
9976	3856	1335225600
9976	3866	1335225600
9976	6428	1335225600
9976	6845	1335225600
9976	7477	1335225600
9976	7494	1335225600
9976	7639	1335225600
9976	7820	1335225600
9976	7914	1335225600
9976	8525	1335225600
9976	8574	1335225600
10164	5544	1335225600
10353	8708	1335225600
11652	8093	1335225600
12118	9084	1335225600
12856	7054	1335225600
13702	4874	1335225600
13702	5667	1335225600
13702	7986	1335225600
13702	8872	1335225600
14120	8618	1335225600
15363	8829	1335225600
15414	4856	1335225600
15414	4866	1335225600
15414	5730	1335225600
15414	6307	1335225600
15414	6571	1335225600
15414	6720	1335225600
15414	7367	1335225600
15414	7707	1335225600
15414	7708	1335225600
15893	8166	1335225600
16800	9347	1335225600
19049	1672	1335225600
19095	4341	1335225600
19204	6079	1335225600
20067	8158	1335225600
20069	3337	1335225600
20069	6196	1335225600
20130	8164	1335225600
20186	4286	1335225600
20306	8317	1335225600
21986	8163	1335225600
22043	9109	1335225600
22483	7599	1335225600
22690	8444	1335225600
23698	6597	1335225600
85	8366	1335312000
1049	6795	1335312000
1049	9285	1335312000
3262	7467	1335312000
3262	8124	1335312000
3766	7626	1335312000
4927	6493	1335312000
5434	3300	1335312000
5456	8164	1335312000
5456	9084	1335312000
5917	3993	1335312000
6035	8991	1335312000
6122	8224	1335312000
7202	3537	1335312000
7642	3273	1335312000
7845	3340	1335312000
7962	8830	1335312000
7962	9075	1335312000
8010	5098	1335312000
8085	7135	1335312000
8148	108	1335312000
8857	270	1335312000
9085	7099	1335312000
9274	2211	1335312000
9777	8163	1335312000
10139	9089	1335312000
10413	8503	1335312000
10413	8665	1335312000
10542	979	1335312000
10542	3537	1335312000
10542	5609	1335312000
10781	8570	1335312000
10781	9060	1335312000
10781	9080	1335312000
10923	7914	1335312000
12384	5403	1335312000
13153	8164	1335312000
13735	8167	1335312000
13846	6259	1335312000
15186	8733	1335312000
15648	9274	1335312000
15671	9166	1335312000
16549	5822	1335312000
17943	9172	1335312000
18122	6794	1335312000
18122	6821	1335312000
18122	7361	1335312000
18122	8129	1335312000
18122	8226	1335312000
18122	8247	1335312000
18122	8255	1335312000
18302	6826	1335312000
18501	3340	1335312000
18501	3921	1335312000
19120	2339	1335312000
20022	9104	1335312000
20457	7155	1335312000
20612	8163	1335312000
21243	8345	1335312000
21384	5960	1335312000
21592	4578	1335312000
21592	7487	1335312000
21592	7492	1335312000
21592	8196	1335312000
21659	1395	1335312000
21659	2134	1335312000
21659	5243	1335312000
21659	6376	1335312000
21788	8959	1335312000
22207	7582	1335312000
22503	7258	1335312000
22723	8067	1335312000
23491	9105	1335312000
20	9084	1335398400
506	3516	1335398400
506	3520	1335398400
506	3580	1335398400
506	5166	1335398400
1035	6814	1335398400
1035	6882	1335398400
1445	3686	1335398400
1568	7191	1335398400
2021	3842	1335398400
2021	4814	1335398400
2620	2893	1335398400
4135	9165	1335398400
4135	9179	1335398400
4609	7555	1335398400
4609	8942	1335398400
4939	9118	1335398400
5726	4535	1335398400
5740	8772	1335398400
5831	9320	1335398400
5955	9080	1335398400
7075	7390	1335398400
7684	3537	1335398400
8167	8345	1335398400
8268	27	1335398400
8268	102	1335398400
8268	442	1335398400
8268	798	1335398400
8857	8056	1335398400
8926	8856	1335398400
9809	8165	1335398400
10073	9084	1335398400
10465	7516	1335398400
12816	8820	1335398400
12895	9020	1335398400
14188	6804	1335398400
15567	8656	1335398400
15660	6571	1335398400
15660	7822	1335398400
16921	6948	1335398400
17784	1996	1335398400
18302	8341	1335398400
18470	7567	1335398400
19394	2224	1335398400
19474	6572	1335398400
19822	4125	1335398400
19822	8196	1335398400
20439	5543	1335398400
21384	7982	1335398400
21854	5346	1335398400
23128	6590	1335398400
23343	7101	1335398400
68	8164	1335484800
219	8800	1335484800
686	4283	1335484800
3373	5904	1335484800
4552	8362	1335484800
4826	3236	1335484800
4826	5225	1335484800
6642	6908	1335484800
7361	8903	1335484800
8230	9347	1335484800
11718	1118	1335484800
11850	9099	1335484800
13098	8072	1335484800
13994	8910	1335484800
15171	8152	1335484800
15972	8340	1335484800
16274	4732	1335484800
17269	980	1335484800
18501	2253	1335484800
18501	3345	1335484800
19233	8163	1335484800
20069	4700	1335484800
20069	7839	1335484800
21043	9200	1335484800
21201	7242	1335484800
22043	9329	1335484800
319	4333	1335571200
467	8209	1335571200
556	8099	1335571200
1679	6389	1335571200
2214	7050	1335571200
2242	9046	1335571200
2670	9172	1335571200
3452	6886	1335571200
3686	5944	1335571200
6328	2607	1335571200
6461	8982	1335571200
10413	3537	1335571200
10556	9084	1335571200
10858	9397	1335571200
11541	6804	1335571200
11639	8883	1335571200
11850	6687	1335571200
13426	9025	1335571200
13426	9245	1335571200
15648	9372	1335571200
16321	7215	1335571200
16359	4392	1335571200
16562	9397	1335571200
18202	6556	1335571200
18202	7055	1335571200
18202	7115	1335571200
18501	2227	1335571200
18513	4781	1335571200
18513	8486	1335571200
18513	8814	1335571200
19224	7233	1335571200
20883	9084	1335571200
22054	9148	1335571200
22250	7666	1335571200
22300	9139	1335571200
22812	5641	1335571200
22965	6890	1335571200
22965	7603	1335571200
22965	7637	1335571200
22965	8845	1335571200
23740	5921	1335571200
23740	8389	1335571200
23740	9128	1335571200
566	4301	1335657600
1568	6061	1335657600
1723	8192	1335657600
3383	9089	1335657600
3968	8167	1335657600
4566	6493	1335657600
4917	6919	1335657600
4917	8165	1335657600
4917	9084	1335657600
6368	9204	1335657600
7050	5159	1335657600
7405	460	1335657600
7501	2096	1335657600
7862	6493	1335657600
8018	7947	1335657600
8468	8629	1335657600
8468	9207	1335657600
8857	8365	1335657600
9624	7125	1335657600
10052	3323	1335657600
10759	4609	1335657600
11718	8528	1335657600
11923	1230	1335657600
11923	6798	1335657600
11923	9026	1335657600
12673	9260	1335657600
13430	8637	1335657600
13994	8975	1335657600
14561	7718	1335657600
15322	8163	1335657600
15716	7942	1335657600
15716	8007	1335657600
16304	4574	1335657600
16304	6072	1335657600
16304	6580	1335657600
18302	8264	1335657600
18719	8164	1335657600
19032	7358	1335657600
20020	6566	1335657600
20439	5	1335657600
20958	7651	1335657600
21980	7648	1335657600
22793	9056	1335657600
23439	5269	1335657600
23681	1170	1335657600
24177	5634	1335657600
24213	8539	1335657600
768	9371	1335744000
1062	3620	1335744000
1253	8631	1335744000
1946	8005	1335744000
2472	7984	1335744000
5002	8998	1335744000
5855	8167	1335744000
6512	5840	1335744000
7119	9089	1335744000
7193	8005	1335744000
7193	8006	1335744000
8268	7898	1335744000
8468	6467	1335744000
8745	4659	1335744000
9248	8932	1335744000
9508	5822	1335744000
10556	8165	1335744000
11200	5462	1335744000
11607	7591	1335744000
12962	8070	1335744000
13101	9080	1335744000
